class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Orthodox,0.45658230781555176,0.2714119851589203,-0.2816145420074463,0.9995478987693787,0.45952552556991577,0.2513710558414459,-0.28261202573776245,0.9995934367179871,0.4631674289703369,0.24828188121318817,-0.28276610374450684,0.9996535778045654,0.46711301803588867,0.2453063279390335,-0.2829001545906067,0.9996475577354431,0.4496249258518219,0.25774556398391724,-0.2585746645927429,0.9994018077850342,0.44647151231765747,0.2590092718601227,-0.25861629843711853,0.9992058873176575,0.4432903230190277,0.2601342797279358,-0.2587133049964905,0.9990514516830444,0.48153844475746155,0.245139941573143,-0.19701167941093445,0.9997156262397766,0.44720444083213806,0.2616618573665619,-0.0828610509634018,0.9991136789321899,0.4693090319633484,0.280877023935318,-0.24359150230884552,0.9998390674591064,0.4585248529911041,0.2863088548183441,-0.2111331969499588,0.9995774030685425,0.5386302471160889,0.3135482966899872,-0.1692648082971573,0.9998499155044556,0.4503515660762787,0.35134416818618774,0.06859707087278366,0.9990537166595459,0.543901801109314,0.4156794548034668,-0.39071547985076904,0.9806439280509949,0.4437595307826996,0.4690135419368744,-0.079049251973629,0.8598725199699402,0.5010467767715454,0.33143123984336853,-0.6290671229362488,0.9738048911094666,0.4467772841453552,0.3811330497264862,-0.44038015604019165,0.9294401407241821,0.4850676953792572,0.31135043501853943,-0.6835481524467468,0.9579271674156189,0.44301658868789673,0.3621237874031067,-0.49282488226890564,0.8830907344818115,0.4880269467830658,0.2993990480899811,-0.6724161505699158,0.9533984661102295,0.4419371485710144,0.35967573523521423,-0.48954278230667114,0.8704468011856079,0.4906247556209564,0.30976250767707825,-0.6271388530731201,0.9232489466667175,0.44611138105392456,0.36320358514785767,-0.4491409659385681,0.8360584378242493,0.5534600615501404,0.5778039693832397,-0.09228353202342987,0.9997879862785339,0.49368539452552795,0.5843167901039124,0.09262057393789291,0.9988021850585938,0.553128182888031,0.7562049031257629,-0.2121598720550537,0.9818035364151001,0.4660349488258362,0.7472611665725708,0.23678264021873474,0.8799993991851807,0.5876813530921936,0.9362144470214844,-0.1604841947555542,0.9533039927482605,0.5038233995437622,0.8136188387870789,0.6226035356521606,0.529332160949707,0.595075249671936,0.9554629921913147,-0.16387079656124115,0.7174108028411865,0.5135999321937561,0.8322112560272217,0.6617388725280762,0.48360928893089294,0.575505793094635,0.9958804249763489,-0.3465641140937805,0.921342670917511,0.47515106201171875,0.8746458292007446,0.602467954158783,0.5910550355911255
Orthodox,0.45643743872642517,0.27203771471977234,-0.2675855755805969,0.9995785355567932,0.459343820810318,0.2518443763256073,-0.26767855882644653,0.9996203780174255,0.46340689063072205,0.24868878722190857,-0.2678236961364746,0.9996760487556458,0.4677799344062805,0.24570247530937195,-0.2679470479488373,0.999670684337616,0.4492008090019226,0.2583657205104828,-0.2436019629240036,0.9994409084320068,0.4459160268306732,0.2596624791622162,-0.24362604320049286,0.999257504940033,0.4424273371696472,0.2609300911426544,-0.24371835589408875,0.9991117715835571,0.4820377230644226,0.24552516639232635,-0.1907082498073578,0.9997369050979614,0.44486004114151,0.2632107436656952,-0.07671666890382767,0.9991703033447266,0.4688619077205658,0.28193536400794983,-0.2319614142179489,0.999850869178772,0.45754361152648926,0.2878378927707672,-0.1995425969362259,0.9996054172515869,0.5384219884872437,0.31354328989982605,-0.16338567435741425,0.9998589158058167,0.44813594222068787,0.3538343012332916,0.0871187299489975,0.9990972876548767,0.5443664789199829,0.41846561431884766,-0.3642684519290924,0.9810089468955994,0.4450910687446594,0.4693964421749115,-0.007629415951669216,0.8442007899284363,0.49958738684654236,0.33314722776412964,-0.5965040922164917,0.9739890694618225,0.44674474000930786,0.3952162563800812,-0.32563403248786926,0.9231410622596741,0.4830591678619385,0.3103509247303009,-0.6528932452201843,0.9581061005592346,0.4416069984436035,0.3755766451358795,-0.36803531646728516,0.8769510984420776,0.4857615530490875,0.29916152358055115,-0.6405754089355469,0.9537410736083984,0.44004496932029724,0.36977994441986084,-0.3724548816680908,0.864120364189148,0.4903072416782379,0.3097226321697235,-0.5932362675666809,0.9235544800758362,0.4452574849128723,0.37242159247398376,-0.3362756371498108,0.8291937708854675,0.5539132356643677,0.5780255198478699,-0.0887226015329361,0.9997868537902832,0.4934864044189453,0.5860114693641663,0.08915748447179794,0.9988054633140564,0.5545276403427124,0.7563313841819763,-0.2025386393070221,0.9800496101379395,0.46611934900283813,0.7585741281509399,0.16104748845100403,0.8755793571472168,0.5876754522323608,0.9304278492927551,-0.04122370854020119,0.9466198682785034,0.4989035725593567,0.8463777303695679,0.5386923551559448,0.5162431597709656,0.5949562191963196,0.9511856436729431,-0.032826051115989685,0.709930956363678,0.5096917152404785,0.8585109114646912,0.5730916261672974,0.4749870300292969,0.5786372423171997,0.9921629428863525,-0.20316031575202942,0.9132363200187683,0.4758749008178711,0.901864230632782,0.47912105917930603,0.5742957592010498
Orthodox,0.45548921823501587,0.2727019190788269,-0.27889198064804077,0.9995920062065125,0.45833277702331543,0.2526121735572815,-0.2773934006690979,0.9996311068534851,0.4627126157283783,0.24952657520771027,-0.2775349020957947,0.9996839761734009,0.4673425555229187,0.24663008749485016,-0.27766093611717224,0.9996792078018188,0.4480512738227844,0.25914034247398376,-0.2552235424518585,0.9994578957557678,0.444755494594574,0.2605223059654236,-0.2552386522293091,0.9992814064025879,0.4412469267845154,0.26190364360809326,-0.2553425431251526,0.9991422295570374,0.4816645681858063,0.2468675971031189,-0.18774840235710144,0.9997453689575195,0.4438558518886566,0.26514098048210144,-0.08176622539758682,0.9991934895515442,0.46810048818588257,0.28264954686164856,-0.239120751619339,0.9998579025268555,0.45627889037132263,0.28864386677742004,-0.2092488706111908,0.9996176362037659,0.5375701189041138,0.31364572048187256,-0.1617163121700287,0.9998641014099121,0.4462582468986511,0.35482653975486755,0.06555858254432678,0.9991201758384705,0.5446929931640625,0.4233713448047638,-0.3627554476261139,0.9799946546554565,0.4455445408821106,0.47147026658058167,-0.07350466400384903,0.8448474407196045,0.5017234086990356,0.34527668356895447,-0.6065279245376587,0.9721760749816895,0.44712287187576294,0.3928527534008026,-0.4247899055480957,0.9235204458236694,0.48472458124160767,0.32068246603012085,-0.66245436668396,0.9559763073921204,0.4423080086708069,0.3729765713214874,-0.47614073753356934,0.8776282668113708,0.48688727617263794,0.30827149748802185,-0.6499482989311218,0.9515458941459656,0.4407319128513336,0.36630022525787354,-0.4744190573692322,0.8649269342422485,0.4915924072265625,0.3175804913043976,-0.6039921045303345,0.9200383424758911,0.44582200050354004,0.36928096413612366,-0.4335888922214508,0.8295214772224426,0.5549312829971313,0.5742055773735046,-0.08481699973344803,0.9997909069061279,0.49343663454055786,0.5846757888793945,0.08528255671262741,0.9988042116165161,0.5546568632125854,0.747977077960968,-0.2218887060880661,0.9809120297431946,0.4659767150878906,0.7560893297195435,0.1758476048707962,0.8756573796272278,0.5873316526412964,0.9233987927436829,-0.09623060375452042,0.9479679465293884,0.49466338753700256,0.8419758081436157,0.6000125408172607,0.5003815293312073,0.5940890312194824,0.9447593688964844,-0.09042321890592575,0.7106614708900452,0.5055596828460693,0.8473901748657227,0.6387520432472229,0.4645090699195862,0.5711325407028198,0.9914615154266357,-0.2725004553794861,0.9143337607383728,0.4758828282356262,0.892828106880188,0.5599127411842346,0.5597184896469116
Orthodox,0.45490485429763794,0.2732180655002594,-0.270344078540802,0.9996002316474915,0.457700252532959,0.2531984746456146,-0.2695143222808838,0.9996373057365417,0.462177038192749,0.24988044798374176,-0.26965779066085815,0.9996875524520874,0.46684950590133667,0.24676494300365448,-0.26978451013565063,0.999683678150177,0.4474259316921234,0.2600284814834595,-0.24618752300739288,0.9994699954986572,0.4441068768501282,0.26143190264701843,-0.24620047211647034,0.9992986917495728,0.44077253341674805,0.2627357840538025,-0.24629393219947815,0.99916672706604,0.4814411997795105,0.2467508316040039,-0.18111339211463928,0.9997515678405762,0.4437689781188965,0.2656247317790985,-0.07662010937929153,0.999215304851532,0.46771925687789917,0.28312215209007263,-0.2342282086610794,0.9998638033866882,0.4556320309638977,0.28926995396614075,-0.20249655842781067,0.9996270537376404,0.5370395183563232,0.3136562705039978,-0.14430949091911316,0.9998666644096375,0.4462572932243347,0.3539199233055115,0.06774123013019562,0.9991474747657776,0.5448816418647766,0.4242924749851227,-0.34681618213653564,0.9779373407363892,0.44698333740234375,0.4709281027317047,-0.07197458297014236,0.8423112630844116,0.5029230117797852,0.3435342013835907,-0.592603862285614,0.9685049653053284,0.44803810119628906,0.38902348279953003,-0.41257309913635254,0.9226696491241455,0.48624593019485474,0.31712019443511963,-0.6441102623939514,0.9517340064048767,0.4427710175514221,0.3692043125629425,-0.46260929107666016,0.8766710162162781,0.4881907105445862,0.30621638894081116,-0.63365638256073,0.9470077157020569,0.4418114125728607,0.3630967438220978,-0.4594455659389496,0.8638073205947876,0.4928564429283142,0.31578728556632996,-0.5910154581069946,0.9136958122253418,0.44669288396835327,0.36612191796302795,-0.4208452105522156,0.8278237581253052,0.556043267250061,0.5750580430030823,-0.080373615026474,0.9997974634170532,0.4936090409755707,0.5858151316642761,0.08077426254749298,0.9988299012184143,0.5555536150932312,0.7518953680992126,-0.21250811219215393,0.9818928837776184,0.4656502306461334,0.7555650472640991,0.17652413249015808,0.8790821433067322,0.5874918103218079,0.9235417246818542,-0.08918331563472748,0.9497299790382385,0.4946756958961487,0.8371660113334656,0.6181893944740295,0.4858042597770691,0.5944655537605286,0.9450417160987854,-0.08435337990522385,0.7122736573219299,0.5059105157852173,0.8388082981109619,0.6600619554519653,0.4548942744731903,0.5711223483085632,0.9949485063552856,-0.25908857583999634,0.9166566133499146,0.4781739115715027,0.8777027130126953,0.597648561000824,0.5491491556167603
Orthodox,0.4550076425075531,0.2734486758708954,-0.2672443389892578,0.999570906162262,0.4577360153198242,0.25369805097579956,-0.2666608691215515,0.9996156692504883,0.46212172508239746,0.2502111792564392,-0.2668052315711975,0.9996663928031921,0.46671566367149353,0.24688760936260223,-0.266920268535614,0.9996633529663086,0.44762134552001953,0.2609328031539917,-0.24432067573070526,0.9994466304779053,0.44437161087989807,0.2625661790370941,-0.24433930218219757,0.9992720484733582,0.4411559998989105,0.26405975222587585,-0.2444043904542923,0.9991446137428284,0.48141542077064514,0.24657823145389557,-0.18021492660045624,0.9997429251670837,0.44516199827194214,0.2664814293384552,-0.07279431074857712,0.9991913437843323,0.4679982662200928,0.2828301787376404,-0.2340407371520996,0.9998587965965271,0.4557885527610779,0.28922489285469055,-0.1996918022632599,0.9996069669723511,0.5355924367904663,0.31230735778808594,-0.14618338644504547,0.9998642802238464,0.446347713470459,0.35351017117500305,0.06909341365098953,0.9991328716278076,0.5450273752212524,0.4222359359264374,-0.3455866873264313,0.9758691191673279,0.4478911757469177,0.46984148025512695,-0.06609569489955902,0.8377076983451843,0.5030684471130371,0.34481334686279297,-0.5631701350212097,0.9634897708892822,0.4481898844242096,0.3869401216506958,-0.40637749433517456,0.9206940531730652,0.49082764983177185,0.32386061549186707,-0.6107836365699768,0.9456278085708618,0.4435827136039734,0.36699429154396057,-0.4567604064941406,0.8741610646247864,0.4911920428276062,0.31263861060142517,-0.602606475353241,0.9404387474060059,0.4427569806575775,0.3603925108909607,-0.45208102464675903,0.8609915971755981,0.4936870038509369,0.3179508149623871,-0.561465322971344,0.904663622379303,0.44718846678733826,0.3643391728401184,-0.414184033870697,0.8238833546638489,0.5557673573493958,0.5750962495803833,-0.08071410655975342,0.9997978806495667,0.49366551637649536,0.5859679579734802,0.08108986914157867,0.9988222718238831,0.5567334890365601,0.7554000020027161,-0.2087973803281784,0.982684314250946,0.46255987882614136,0.7554547190666199,0.20000059902668,0.8814234137535095,0.5875290036201477,0.9236791133880615,-0.09157948940992355,0.9513282179832458,0.48867669701576233,0.8367666006088257,0.6025916337966919,0.485639363527298,0.5945922136306763,0.9448645710945129,-0.08821567893028259,0.7162842750549316,0.5004512071609497,0.8389098048210144,0.6394973993301392,0.4543648362159729,0.5713354349136353,0.9972144365310669,-0.2644059956073761,0.918727695941925,0.4632728099822998,0.8889753818511963,0.5675889253616333,0.5499147176742554
Orthodox,0.4597697854042053,0.27312803268432617,-0.2635749876499176,0.9995661973953247,0.4643167555332184,0.2533642053604126,-0.2539733350276947,0.9995965361595154,0.46909117698669434,0.24991492927074432,-0.2540794909000397,0.9996446371078491,0.473689466714859,0.24662651121616364,-0.2541714310646057,0.99964439868927,0.45210710167884827,0.2605307400226593,-0.24050560593605042,0.999439001083374,0.4485928416252136,0.2621864080429077,-0.2405179738998413,0.9992685317993164,0.4454185366630554,0.26377561688423157,-0.24063608050346375,0.9991533756256104,0.48520445823669434,0.24670343101024628,-0.1525757908821106,0.9997214078903198,0.4478955864906311,0.26592350006103516,-0.07097265869379044,0.9991734027862549,0.47289690375328064,0.2826399803161621,-0.22306421399116516,0.999847948551178,0.4578680396080017,0.2889173626899719,-0.19710853695869446,0.9995892643928528,0.5356909036636353,0.31409749388694763,-0.13084912300109863,0.9998307228088379,0.4470084309577942,0.3541129529476166,0.05502980202436447,0.999065637588501,0.5466347932815552,0.42491915822029114,-0.31272339820861816,0.9727303981781006,0.44782358407974243,0.4697027802467346,-0.09767137467861176,0.8407447338104248,0.50993412733078,0.3464973270893097,-0.522046685218811,0.9567189812660217,0.4527975618839264,0.3838947117328644,-0.4041576385498047,0.9206218123435974,0.5023888945579529,0.33234134316444397,-0.5680215954780579,0.9372713565826416,0.4509950578212738,0.3604118525981903,-0.453677237033844,0.8728925585746765,0.5022283792495728,0.3220607340335846,-0.5592660903930664,0.9314979314804077,0.45266276597976685,0.3500162661075592,-0.44622236490249634,0.8592706918716431,0.49921783804893494,0.32047805190086365,-0.520954966545105,0.8939700722694397,0.45516127347946167,0.35832589864730835,-0.409733384847641,0.8217648267745972,0.5556597113609314,0.5786364078521729,-0.07565401494503021,0.9997833371162415,0.4936104714870453,0.5874059796333313,0.07593106478452682,0.9988219738006592,0.557526171207428,0.7624090313911438,-0.1780187487602234,0.9832345843315125,0.45915907621383667,0.7479944825172424,0.17266462743282318,0.8870426416397095,0.5875234603881836,0.9172255992889404,-0.01487780176103115,0.9517693519592285,0.4859960079193115,0.8402088284492493,0.559188723564148,0.5036928653717041,0.5967669486999512,0.9390617609024048,-0.00732668349519372,0.7129032611846924,0.4950719475746155,0.8476992845535278,0.5943585634231567,0.4657292664051056,0.5718519687652588,0.9936813116073608,-0.17261412739753723,0.9183650016784668,0.45186281204223633,0.8938391804695129,0.5126433968544006,0.5620587468147278
Orthodox,0.46182781457901,0.27294445037841797,-0.2621976435184479,0.9995623826980591,0.46712127327919006,0.253229022026062,-0.2514464259147644,0.9995802044868469,0.4719754755496979,0.24976037442684174,-0.2515489459037781,0.9996258020401001,0.4765455722808838,0.24646605551242828,-0.2516394555568695,0.9996286034584045,0.4543185234069824,0.2603813111782074,-0.2394580841064453,0.9994327425956726,0.4507506489753723,0.2620687186717987,-0.23947641253471375,0.9992657899856567,0.44762101769447327,0.26368415355682373,-0.23957204818725586,0.9991621375083923,0.4873773455619812,0.24669787287712097,-0.14823046326637268,0.9997028708457947,0.45001497864723206,0.2656421959400177,-0.0701545998454094,0.9991598725318909,0.47503066062927246,0.2824755907058716,-0.2206951081752777,0.9998396039009094,0.4588780999183655,0.28872784972190857,-0.19542363286018372,0.99957674741745,0.5357682704925537,0.3154112696647644,-0.12824448943138123,0.9998034834861755,0.44803494215011597,0.3541828989982605,0.05484437197446823,0.9990155696868896,0.5474482774734497,0.4266871511936188,-0.3117965757846832,0.9702212810516357,0.44774991273880005,0.46922558546066284,-0.09627209603786469,0.8436359763145447,0.5134325623512268,0.3477245271205902,-0.5259512662887573,0.9516448378562927,0.4552915692329407,0.3821839392185211,-0.40141692757606506,0.9211440086364746,0.502958357334137,0.3272835314273834,-0.5730233192443848,0.9309187531471252,0.45435458421707153,0.35673731565475464,-0.4506382942199707,0.8727058172225952,0.5026694536209106,0.3175468146800995,-0.5635690093040466,0.9247221350669861,0.4566374719142914,0.34528282284736633,-0.4439951777458191,0.8587684631347656,0.502325177192688,0.3220050036907196,-0.5247064828872681,0.8857498168945312,0.45864206552505493,0.354755699634552,-0.4069337248802185,0.8209961652755737,0.5555999279022217,0.5807486772537231,-0.07356460392475128,0.9997714161872864,0.4935450553894043,0.5880688428878784,0.07380211353302002,0.998823881149292,0.5581268668174744,0.7656592726707458,-0.16813936829566956,0.9836435914039612,0.4581127166748047,0.7453475594520569,0.15638002753257751,0.8920618891716003,0.5875347852706909,0.916000485420227,0.0038495888002216816,0.9518716931343079,0.4854878783226013,0.83925861120224,0.5498273968696594,0.5155671238899231,0.5983708500862122,0.9378450512886047,0.012506050989031792,0.7089260220527649,0.49538129568099976,0.8482725024223328,0.5859369039535522,0.473082572221756,0.5739870071411133,0.9925309419631958,-0.15102681517601013,0.9175804853439331,0.45095545053482056,0.8946825861930847,0.5066022276878357,0.5691165328025818
Orthodox,0.4720962941646576,0.27280619740486145,-0.2612464129924774,0.999545693397522,0.47748273611068726,0.2530098259449005,-0.24982020258903503,0.9995536804199219,0.4821389317512512,0.24957796931266785,-0.24992556869983673,0.9995988607406616,0.4864574372768402,0.2463058978319168,-0.25001809000968933,0.9996030926704407,0.464949369430542,0.26003897190093994,-0.23824314773082733,0.9994124174118042,0.4614609181880951,0.26168355345726013,-0.23826272785663605,0.9992437362670898,0.4584749639034271,0.2632467448711395,-0.2383470982313156,0.9991505742073059,0.4958716034889221,0.24691924452781677,-0.14628684520721436,0.9996664524078369,0.45981115102767944,0.2654978334903717,-0.0722031444311142,0.999122142791748,0.48427432775497437,0.28237995505332947,-0.21888315677642822,0.999816358089447,0.46895933151245117,0.28860992193222046,-0.19486600160598755,0.9995482563972473,0.5393351316452026,0.31667378544807434,-0.1235518679022789,0.9997729659080505,0.45626240968704224,0.35395604372024536,0.05185496807098389,0.9989538192749023,0.5493713021278381,0.42725756764411926,-0.30516424775123596,0.9684041142463684,0.4461146891117096,0.46692797541618347,-0.09314222633838654,0.8486630320549011,0.5198362469673157,0.3463018536567688,-0.5124809741973877,0.949321448802948,0.4565718173980713,0.38044169545173645,-0.3904871940612793,0.922672688961029,0.5062042474746704,0.3208921253681183,-0.5586956739425659,0.9279059767723083,0.4576038718223572,0.35617828369140625,-0.43884673714637756,0.873643159866333,0.5066798329353333,0.3122735321521759,-0.5501102805137634,0.9214070439338684,0.4602767527103424,0.34449008107185364,-0.42554783821105957,0.8595054745674133,0.5076914429664612,0.32140305638313293,-0.511748731136322,0.8819229602813721,0.4623493254184723,0.35328370332717896,-0.39261966943740845,0.8217257857322693,0.5555497407913208,0.5806602835655212,-0.0706624835729599,0.9997620582580566,0.49331873655319214,0.5879967212677002,0.07089181244373322,0.9987943768501282,0.5591713786125183,0.7649300694465637,-0.15943895280361176,0.9834926724433899,0.45861729979515076,0.7432953715324402,0.19769808650016785,0.8910629153251648,0.5875343084335327,0.9228042364120483,-0.033398233354091644,0.9515773057937622,0.4845944046974182,0.8392096757888794,0.5488921403884888,0.5264382362365723,0.5981189012527466,0.9455654621124268,-0.029086578637361526,0.7041328549385071,0.4912188947200775,0.8613752722740173,0.5799992084503174,0.4779905080795288,0.5730481743812561,0.993021547794342,-0.19960318505764008,0.9172233939170837,0.45270419120788574,0.9016478657722473,0.4889862537384033,0.5787532925605774
Orthodox,0.4809427857398987,0.26836177706718445,-0.2602926790714264,0.9995720386505127,0.4889465868473053,0.24866650998592377,-0.249043270945549,0.9995725154876709,0.49330997467041016,0.24660418927669525,-0.2491336315870285,0.9996119141578674,0.4976069927215576,0.2445353865623474,-0.24920353293418884,0.9996162056922913,0.4763498902320862,0.25284063816070557,-0.23701056838035583,0.9994407296180725,0.4726041257381439,0.25354790687561035,-0.2370269000530243,0.9992804527282715,0.4692251682281494,0.25402310490608215,-0.23711900413036346,0.9991987943649292,0.5090714693069458,0.24684350192546844,-0.1393716037273407,0.9996621012687683,0.47037020325660706,0.2581102252006531,-0.0719485729932785,0.9991568922996521,0.4918980002403259,0.28065285086631775,-0.21757802367210388,0.999818742275238,0.47634968161582947,0.2833558917045593,-0.19516552984714508,0.9995653033256531,0.545907735824585,0.31783902645111084,-0.10333611071109772,0.9997656345367432,0.4627223610877991,0.34774062037467957,0.046936433762311935,0.9989809393882751,0.5513240098953247,0.4361582398414612,-0.27432671189308167,0.9656888842582703,0.4440496861934662,0.45871302485466003,-0.10697175562381744,0.8555029630661011,0.5324457883834839,0.3458971381187439,-0.49786919355392456,0.9487671256065369,0.4664483666419983,0.3720579147338867,-0.4017580449581146,0.9252824783325195,0.5261832475662231,0.3198310434818268,-0.5438376665115356,0.9270058274269104,0.47198089957237244,0.34917643666267395,-0.4511578679084778,0.8759148716926575,0.5269238948822021,0.3108176290988922,-0.5359835624694824,0.9203596115112305,0.47402143478393555,0.3394849896430969,-0.43591970205307007,0.8615514636039734,0.5264413356781006,0.3204294741153717,-0.49796098470687866,0.8807276487350464,0.4742833077907562,0.3479733467102051,-0.4028344750404358,0.8239933848381042,0.5555157661437988,0.5803237557411194,-0.06544680893421173,0.9997715353965759,0.4931517541408539,0.5869098901748657,0.06556452065706253,0.9988603591918945,0.5597243309020996,0.758858859539032,-0.16337811946868896,0.9842923879623413,0.4588697552680969,0.7428855299949646,0.16125616431236267,0.898684024810791,0.5875633358955383,0.9228178262710571,-0.027448434382677078,0.9543255567550659,0.48458045721054077,0.8363164067268372,0.5526814460754395,0.5496408939361572,0.5975972414016724,0.9455283284187317,-0.02235308475792408,0.7058977484703064,0.49241623282432556,0.8529024124145508,0.5924597978591919,0.4934200048446655,0.5731500387191772,0.9923537373542786,-0.19536615908145905,0.9216346144676208,0.4542587697505951,0.8967597484588623,0.5140066146850586,0.6006941795349121
Orthodox,0.49315252900123596,0.26422181725502014,-0.26604652404785156,0.9996073842048645,0.501514732837677,0.2450818568468094,-0.25052887201309204,0.9996049404144287,0.5060638189315796,0.2441544085741043,-0.25059860944747925,0.9996399879455566,0.5107529163360596,0.24310985207557678,-0.2506338655948639,0.9996433854103088,0.48783668875694275,0.24709494411945343,-0.24134059250354767,0.9994828104972839,0.4828168451786041,0.24751442670822144,-0.24134540557861328,0.9993349313735962,0.4782722592353821,0.2477089762687683,-0.2414335012435913,0.9992607235908508,0.5217498540878296,0.2467791736125946,-0.13105975091457367,0.9996812343597412,0.475379079580307,0.25376999378204346,-0.07905891537666321,0.9992156624794006,0.5026748776435852,0.27878791093826294,-0.21844451129436493,0.9998292326927185,0.4862706661224365,0.27942270040512085,-0.20348596572875977,0.9995954036712646,0.554038405418396,0.3219946622848511,-0.0892387181520462,0.9997654557228088,0.46667227149009705,0.3442087769508362,0.032586969435214996,0.9989984035491943,0.5600031614303589,0.4440987706184387,-0.2766384184360504,0.966616153717041,0.44392266869544983,0.4519343376159668,-0.13750766217708588,0.8631773591041565,0.5431457757949829,0.34730854630470276,-0.5175279974937439,0.9517560005187988,0.473184734582901,0.3684109151363373,-0.442190945148468,0.9284737706184387,0.5398775935173035,0.31958964467048645,-0.5563138723373413,0.9304593801498413,0.4787987172603607,0.3474438786506653,-0.49359312653541565,0.8792635798454285,0.5398319363594055,0.3102644681930542,-0.5517672300338745,0.9241154193878174,0.4809795022010803,0.3370465338230133,-0.48133739829063416,0.8650347590446472,0.5384353399276733,0.32115066051483154,-0.5150731205940247,0.8861584067344666,0.4812954366207123,0.3454616367816925,-0.4446107745170593,0.8283368945121765,0.5554579496383667,0.5802790522575378,-0.06283432245254517,0.9997547268867493,0.49146541953086853,0.5849075317382812,0.06292100250720978,0.9988486766815186,0.5605517029762268,0.756423830986023,-0.1484307050704956,0.9847862720489502,0.45733967423439026,0.7389561533927917,0.1518310010433197,0.9052015542984009,0.5887031555175781,0.9253445863723755,-0.01315391343086958,0.956506609916687,0.47646141052246094,0.8521494269371033,0.46933722496032715,0.5828495621681213,0.5971983671188354,0.9457674622535706,-0.010159307159483433,0.7043038606643677,0.4836936593055725,0.8717128038406372,0.495688259601593,0.5190146565437317,0.5759873986244202,0.9905271530151367,-0.1937284767627716,0.924431562423706,0.43953830003738403,0.9116924405097961,0.3780733048915863,0.6285996437072754
Orthodox,0.4973078668117523,0.2620570659637451,-0.26588183641433716,0.9996353983879089,0.505196213722229,0.24316523969173431,-0.25068095326423645,0.999628484249115,0.5095925331115723,0.24249081313610077,-0.2507452070713043,0.999659538269043,0.5140999555587769,0.2417798936367035,-0.2507745921611786,0.9996616840362549,0.49139246344566345,0.24509531259536743,-0.24132856726646423,0.9995154738426208,0.4863874912261963,0.24556706845760345,-0.2413315325975418,0.9993782639503479,0.4819013178348541,0.24577118456363678,-0.24142619967460632,0.9993113279342651,0.5250506401062012,0.24665063619613647,-0.1302676647901535,0.999691903591156,0.4786185324192047,0.25183209776878357,-0.07960953563451767,0.9992622137069702,0.5068489909172058,0.27711671590805054,-0.21838393807411194,0.9998335242271423,0.4907904267311096,0.27716749906539917,-0.20345385372638702,0.9996164441108704,0.5561649203300476,0.32198384404182434,-0.08690352737903595,0.9997495412826538,0.4689691960811615,0.34095242619514465,0.035867638885974884,0.9990116953849792,0.5618950128555298,0.44305434823036194,-0.26737499237060547,0.9664309620857239,0.44366055727005005,0.4486587643623352,-0.13155141472816467,0.8698703646659851,0.545601487159729,0.34640422463417053,-0.5090071558952332,0.9526509642601013,0.4765704572200775,0.36499693989753723,-0.43379712104797363,0.9307854771614075,0.5413089990615845,0.3190852403640747,-0.5579437613487244,0.9307571649551392,0.4835186004638672,0.34464630484580994,-0.4844704568386078,0.8811984658241272,0.5416019558906555,0.3097509443759918,-0.5478764176368713,0.9244208931922913,0.48565393686294556,0.33511653542518616,-0.472369521856308,0.8669552206993103,0.5407255291938782,0.32051363587379456,-0.5085446834564209,0.8868569135665894,0.48522597551345825,0.343176007270813,-0.4364379942417145,0.8307109475135803,0.5554028749465942,0.5797326564788818,-0.06363935768604279,0.9997227191925049,0.49118155241012573,0.582259476184845,0.06374658644199371,0.9988221526145935,0.5604403614997864,0.751828134059906,-0.14839902520179749,0.985008955001831,0.4561820924282074,0.7343264222145081,0.15318341553211212,0.910638153553009,0.5882241129875183,0.9211284518241882,-0.021575147286057472,0.9575859308242798,0.47522225975990295,0.854088544845581,0.4511963427066803,0.6118512153625488,0.5952208042144775,0.9414215683937073,-0.019362634047865868,0.7010130882263184,0.4834457337856293,0.875036358833313,0.4754030108451843,0.5426605343818665,0.5750325918197632,0.9800398945808411,-0.20171788334846497,0.9255179166793823,0.43734192848205566,0.9120177030563354,0.35878169536590576,0.6523127555847168
